name,phi,psi,theta,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,ecfprfr_energy,fchl_energy,mmff_energy,gaff_energy
ala-ala,20.0,0.0,,-357309.80533548386,-357317.28146541695,-358257.8881371545,-358235.6989882915,-2309.26025390625,-285147.35879282665,-358254.4705977875,-358124.3254775665,-286973.00024941954,-358214.0153377452,41.62902240625357,4.722675469190932
ala-ala,20.0,100.0,,-357312.4728901457,-357319.78493794246,-358259.92036345135,-358234.5916427105,-2313.77587890625,-285148.0129856715,-358252.6351833355,-358110.1997756659,-286973.00024941954,-358210.55526012223,35.712662240687955,4.720275214121571
ala-ala,20.0,120.0,,-357305.8422405211,-357312.96295246156,-358253.5034071327,-358228.7242263286,-2304.617919921875,-285146.85565574624,-358251.71238937235,-358122.71969982807,-286973.0002494195,-358213.11057177704,46.34843977869156,8.161933530911305
ala-ala,20.0,140.0,,-357308.5832776236,-357314.9010131274,-358255.43167323904,-358230.4400161235,-2304.023193359375,-285146.3502735937,-358252.64804978826,-358117.1909279124,-286973.0002494195,-358209.1111843021,43.707686386991966,13.65740162891477
ala-ala,20.0,160.0,,-357309.45997865294,-357313.6294403062,-358254.6222274886,-358228.8237594097,-2305.493896484375,-285147.0935091633,-358258.8682316646,-358120.3916558479,-286973.00024941954,-358199.9170494983,45.06865656805617,17.175232569145628
ala-ala,20.0,180.0,,-357317.6058711245,-357322.7980897124,-358263.5188653116,-358234.1875899761,-2312.98681640625,-285147.5833018972,-358247.2456357139,-358122.2214149055,-286973.00024941954,-358209.3277353051,33.170114325120906,6.916077512747933
ala-ala,20.0,20.0,,-357304.40873523266,-357311.37553350825,-358251.68624509044,-358226.6787551372,-2303.278564453125,-285145.6737738067,-358243.99790365284,-358109.00823844597,-286973.0002494195,-358202.77523590927,46.84881013174882,13.242240367889307
ala-ala,20.0,40.0,,-357310.7195694488,-357315.5755307213,-358256.32738780737,-358231.51595911675,-2305.566162109375,-285146.95158122055,-358255.59476669785,-358115.18018712866,-286973.00024941954,-358204.2959143443,42.315520644165204,13.611228685493874
ala-ala,20.0,60.0,,-357310.0979008672,-357314.1012929963,-358255.09161925013,-358227.75791773485,-2305.93994140625,-285148.6121397238,-358266.9947430933,-358137.59964619606,-286973.00024941954,-358197.77480965387,44.214673765076,13.87490857530473
ala-ala,20.0,80.0,,-357315.1862516369,-357320.31889295625,-358260.15048220375,-358229.06338343315,-2319.326904296875,-285146.760035351,-358256.7153449703,-358128.67603237205,-286973.00024941954,-358229.83022328786,34.73979142954001,12.176949434795036
ala-ala,40.0,-100.0,,-357298.05917268485,-357305.5065515028,-358244.9262986882,-358228.12154993706,-2304.80615234375,-285145.1896723076,-358265.73831901693,-358127.2098754004,-286973.00024941954,-358228.54974357336,55.67592935697874,142.44032487308732
ala-ala,40.0,-120.0,,-357295.40221386414,-357302.9378524191,-358240.62857618334,-358220.88529810595,-2302.3359375,-285140.6416287146,-358251.1519506261,-358099.7850531996,-286973.0002494195,-358217.03316845576,55.42000178949438,146.14732107761802
ala-ala,40.0,-140.0,,-357301.65638880647,-357308.54287856544,-358248.37095480156,-358229.55972132366,-2307.06103515625,-285143.1384606955,-358259.3209512711,-358115.5380656512,-286973.0002494195,-358234.1826691261,49.53021061136555,139.06456560459708
ala-ala,40.0,-160.0,,-357299.0075661899,-357304.74967535364,-358244.19431347196,-358220.9949630229,-2303.579833984375,-285147.9230409899,-358271.5898620598,-358126.2061366021,-286973.0002494195,-358217.5151812162,58.65688092442562,152.96203616218418
ala-ala,40.0,-180.0,,-357302.5999944684,-357308.21043202246,-358247.95926571457,-358226.70745691936,-2305.38330078125,-285145.41497671814,-358258.9352569071,-358113.7694259639,-286973.00024941954,-358224.8331632555,52.054699401965316,147.17399599653334
ala-ala,40.0,-20.0,,-357300.1251551892,-357307.02625383623,-358245.9515473922,-358228.0641005962,-2306.9287109375,-285143.5007504329,-358260.99329091446,-358113.91673208866,-286973.0002494195,-358232.6641869177,48.32713468349778,142.72544467059785
ala-ala,40.0,-40.0,,-357300.0047518853,-357306.2259368365,-358245.6877383569,-358226.935713145,-2303.998291015625,-285143.8318118068,-358261.904714524,-358125.0290271214,-286973.00024941954,-358222.0472115512,54.398327617287684,143.4280790123666
ala-ala,40.0,-60.0,,-357300.4596533169,-357306.4595456523,-358245.35178929,-358223.5257552593,-2304.625,-285149.8668782203,-358269.211064392,-358124.2895272608,-286973.00024941954,-358215.0182454811,57.138483033859956,153.74554676081792
ala-ala,40.0,-80.0,,-357301.76956966455,-357307.56275486806,-358247.3954887972,-358227.66967615776,-2306.3076171875,-285143.13846069557,-358261.09083657985,-358115.74711198977,-286973.00024941954,-358228.16701335576,52.12971880035411,143.25302396955956
ala-ala,40.0,0.0,,-357297.7108430102,-357305.1454552619,-358243.6043267673,-358229.1221145122,-2303.740234375,-285150.1704020315,-358269.9513342574,-358123.48524457857,-286973.00024941954,-358229.8766269072,54.83248124699514,143.1721760734129
ala-ala,40.0,100.0,,-357295.39752615883,-357303.1114666038,-358240.6499984532,-358221.6350539653,-2302.223876953125,-285141.8239058783,-358252.00472714857,-358103.77069751907,-286973.00024941954,-358218.37308070966,55.58757200828596,145.95946248897582
ala-ala,40.0,120.0,,-357298.1041846695,-357305.52904599224,-358244.97755878576,-358229.29232630425,-2304.676513671875,-285143.7461881083,-358265.2643548024,-358126.513876145,-286973.0002494195,-358228.4694603212,55.63752549013276,142.4449705369951
ala-ala,40.0,140.0,,-357302.0938975371,-357307.8634927612,-358247.76151880785,-358227.1905196636,-2306.183837890625,-285143.1384606955,-358261.3664180454,-358116.37062068644,-286973.00024941954,-358228.99655709433,51.895177539704065,143.62258595942185
ala-ala,40.0,160.0,,-357300.22293358704,-357306.2804850407,-358245.0801631365,-358223.21627649956,-2304.813720703125,-285150.1704020315,-358271.9486266388,-358126.851734219,-286973.0002494195,-358215.4708400228,57.358686906089495,154.06655058327698
ala-ala,40.0,180.0,,-357300.3890122891,-357306.81283596973,-358246.15157585015,-358227.801527354,-2304.14697265625,-285144.1687991889,-358260.7700729195,-358121.30015127745,-286973.00024941954,-358221.65563798504,53.33315337808725,142.06638590221897
ala-ala,40.0,20.0,,-357299.43230733863,-357305.71428046457,-358244.9503578329,-358227.41193995165,-2305.16943359375,-285143.65008419217,-358256.9852412592,-358114.698224047,-286973.00024941954,-358224.0214102399,54.20507178834397,142.4216266081288
ala-ala,40.0,40.0,,-357302.41486453137,-357308.02576644055,-358247.7294742339,-358227.2500899761,-2305.001708984375,-285146.79767785897,-358259.18630234647,-358113.2242306318,-286973.0002494195,-358223.8918515587,52.56871326935146,148.14396701629187
ala-ala,40.0,60.0,,-357298.84953607124,-357304.45900029386,-358244.18045585346,-358223.0429366557,-2303.14892578125,-285147.718790391,-358270.8669469447,-358126.1800607533,-286973.00024941954,-358217.23030055955,58.945456062028754,152.11933750262244
ala-ala,40.0,80.0,,-357301.778093903,-357308.77741998865,-358248.592957216,-358229.7969191997,-2308.088623046875,-285143.1384606955,-358260.36672458536,-358116.3304881261,-286973.0002494194,-358233.9283287623,48.919479840222884,139.09041385153986
ala-ala,60.0,-100.0,,-357312.07118071336,-357316.67689337453,-358258.3345731445,-358233.28518519097,-2311.000244140625,-285148.7511846338,-358252.3688776846,-358126.2778349581,-286973.00024941954,-358236.7960002073,36.646492858183066,-23.471088715744123
ala-ala,60.0,-120.0,,-357312.0278335212,-357316.3805200839,-358257.4500980211,-358229.5783217876,-2310.294677734375,-285148.39799667656,-358244.56642133446,-358117.332246267,-286973.00024941954,-358234.66686876264,33.91317091146818,-20.248909376591953
ala-ala,60.0,-140.0,,-357309.53615855816,-357314.56652417424,-358255.25368419185,-358232.49764856976,-2307.83544921875,-285146.81134304166,-358249.57177069114,-358121.5731679697,-286973.0002494194,-358236.42179541744,38.15859915212511,-20.670698309600734
ala-ala,60.0,-160.0,,-357308.09190096305,-357313.20783650025,-358253.88385579904,-358227.577497813,-2308.095458984375,-285149.5379557813,-358262.3535442726,-358133.1296313108,-286973.00024941954,-358227.394250087,45.70754948918531,-8.227886757731866
ala-ala,60.0,-180.0,,-357314.0431024394,-357319.2280687661,-358260.36865086405,-358234.81378016155,-2311.90185546875,-285148.38480283815,-358248.2746527177,-358121.6967257175,-286973.0002494195,-358236.7537693025,35.99470144742689,-16.58408439560077
ala-ala,60.0,-20.0,,-357303.9424618913,-357308.2296903643,-358247.1316797618,-358216.80850062065,-2303.294921875,-285141.2507070644,-358230.9965027143,-358102.16534516064,-286973.0002494194,-358197.15144708083,45.371859784212425,-14.650063110920275
ala-ala,60.0,-40.0,,-357309.3020298964,-357314.90198303905,-358256.08571168897,-358230.95706019097,-2308.08349609375,-285148.7207170159,-358254.3550989322,-358123.00448360096,-286973.0002494195,-358230.69630574196,41.683340908476275,-17.396802360602212
ala-ala,60.0,-60.0,,-357309.88979554136,-357315.09048163716,-358255.95421392325,-358229.17080530815,-2310.029052734375,-285149.9347150971,-358256.0184619806,-358124.6285296478,-286973.00024941965,-358225.11807780835,43.230908541124926,-8.321216986858346
ala-ala,60.0,-80.0,,-357314.5083618847,-357319.7052279921,-358260.9974800431,-358234.2320388286,-2313.52001953125,-285147.47555221483,-358247.1938706829,-358121.457649224,-286973.00024941954,-358240.605536205,34.35412647854916,-21.747982138173303
ala-ala,60.0,0.0,,-357313.8887273539,-357318.8469867496,-358260.2438574927,-358234.9724715678,-2311.137939453125,-285150.1326855497,-358248.76896388066,-358123.22495665826,-286973.00024941954,-358237.16211320483,34.673429742175735,-23.778394469280748
ala-ala,60.0,100.0,,-357313.10737011954,-357317.7389932582,-358259.04315375944,-358233.77569422405,-2311.094970703125,-285148.5204761523,-358244.0362037914,-358115.0716246537,-286973.00024941954,-358235.24032357166,33.073704883991056,-21.320692843036078
ala-ala,60.0,120.0,,-357311.94012524065,-357316.44366692775,-358258.1937528109,-358234.4969924419,-2310.8203125,-285148.2962356056,-358252.22854358325,-358123.4021287186,-286973.00024941954,-358236.1552127549,36.67441934019401,-23.429017420813175
ala-ala,60.0,140.0,,-357314.70548333484,-357319.9310402104,-358261.240250184,-358233.2962935893,-2313.3056640625,-285147.4755522148,-358247.1382157941,-358122.90022943716,-286973.0002494195,-358241.10928681906,34.346281498759076,-21.186105991190146
ala-ala,60.0,160.0,,-357309.53192147333,-357314.69912228774,-358255.4957997894,-358227.52490076714,-2310.0849609375,-285150.2244287143,-358257.1818286892,-358125.9952005849,-286973.00024941954,-358225.414114924,43.67441337468834,-7.756055250514038
ala-ala,60.0,180.0,,-357309.6745866835,-357315.1634954668,-358256.27437914396,-358232.57069239306,-2308.0556640625,-285148.2623233624,-358254.5187721805,-358123.64295331936,-286973.00024941954,-358232.5532266194,40.63552857538123,-18.672929469015447
ala-ala,60.0,20.0,,-357312.57588197285,-357317.3518865982,-358258.5878814339,-358232.0471480816,-2312.230712890625,-285148.62461309973,-358248.0125361444,-358121.92687885097,-286973.00024941954,-358239.13146242825,35.610428597770984,-23.210075912100226
ala-ala,60.0,40.0,,-357313.51553844643,-357318.72092621383,-358259.88083838153,-358232.00185999565,-2311.36474609375,-285148.38480283815,-358249.49606807355,-358122.3458449972,-286973.00024941954,-358236.09784904006,36.8537923650981,-15.292684533477962
ala-ala,60.0,60.0,,-357307.91659705713,-357313.1321740658,-358253.9088687069,-358224.4164107769,-2307.668212890625,-285147.79764697724,-358260.8948475896,-358133.93973593914,-286973.0002494195,-358227.10075400263,46.07534487068568,-9.02669636581431
ala-ala,60.0,80.0,,-357308.91167359805,-357313.8047238582,-358254.2967885184,-358231.0122359722,-2307.93017578125,-285146.6952856201,-358249.4039083652,-358122.1455021688,-286973.0002494194,-358236.50882397353,38.497914600380156,-20.073301759645727
ala-ala,80.0,-100.0,,-357317.6393735097,-357321.4641161333,-358262.54425956425,-358235.34373316454,-2311.909912109375,-285148.4031379432,-358241.2723101992,-358127.0381040676,-286973.0002494195,-358240.38887883903,32.54105799733234,-17.77206259474452
ala-ala,80.0,-120.0,,-357316.47145895846,-357321.4154153773,-358262.816989091,-358234.5276168316,-2318.259033203125,-285147.7774137754,-358242.1152124673,-358121.02047473873,-286973.00024941954,-358232.8091074982,29.09139757876709,-13.178956339753675
ala-ala,80.0,-140.0,,-357310.9920759596,-357316.4182533774,-358257.166362815,-358234.54334864306,-2308.720703125,-285145.6448338167,-358242.0781092079,-358121.7531411793,-286973.0002494194,-358232.4633496315,37.197294620805,-10.147504369265057
ala-ala,80.0,-160.0,,-357306.2194537204,-357312.5156739752,-358253.2896613155,-358223.96099695854,-2305.3310546875,-285146.1247768513,-358248.0089455065,-358129.43391079677,-286973.00024941954,-358220.05251747376,48.8860246888039,4.38642921742629
ala-ala,80.0,-180.0,,-357311.38579939463,-357316.4672525677,-358257.6302938146,-358231.41058191936,-2308.18310546875,-285144.98914023885,-358237.43780804676,-358121.7199368333,-286973.00024941954,-358228.80466016906,39.167907551120685,-4.016206363939737
ala-ala,80.0,-20.0,,-357314.8571359212,-357319.97994614,-358261.09648440516,-358234.4887526958,-2314.51806640625,-285146.8989900754,-358234.18229627016,-358117.10865081474,-286973.0002494195,-358235.9984659777,29.804122556389203,-10.779032931565652
ala-ala,80.0,-40.0,,-357308.3839343637,-357314.1799117962,-358255.2424353962,-358230.44644007366,-2306.61181640625,-285146.9033034783,-358251.200424239,-358131.0144291794,-286973.0002494194,-358225.4753684959,43.90399966537569,-5.051166187499688
ala-ala,80.0,-60.0,,-357307.4576087477,-357313.75259110716,-358254.551443297,-358225.0701583355,-2306.216796875,-285145.67336700804,-358244.55774395925,-358128.7601806132,-286973.0002494195,-358218.0572833975,46.7030450711855,4.4719356875868845
ala-ala,80.0,-80.0,,-357312.7213134923,-357317.1116935745,-358258.7620647788,-358232.8974135845,-2309.957275390625,-285144.9131907032,-358233.40492314554,-358117.3223545004,-286973.0002494195,-358232.0995649383,36.26755238966221,-10.163152867942578
ala-ala,80.0,0.0,,-357320.17910840467,-357325.03534946917,-358265.909846837,-358237.82617029827,-2314.694580078125,-285149.49595670437,-358235.614362388,-358120.630909899,-286973.0002494195,-358246.18902503117,29.788192536391676,-18.900473539400934
ala-ala,80.0,100.0,,-357316.74491052073,-357321.6609708933,-358262.97090964287,-358236.1181319683,-2318.318115234375,-285148.77534921403,-358243.25344470976,-358121.1828344761,-286973.00024941954,-358234.44168947556,29.304428654132945,-13.978129969469476
ala-ala,80.0,120.0,,-357316.77799983707,-357320.4292017539,-358261.57920079975,-358236.42635950726,-2311.241455078125,-285148.4031379432,-358242.49761541304,-358128.86976452515,-286973.00024941954,-358237.723664675,33.08813672513258,-17.166290040266233
ala-ala,80.0,140.0,,-357312.655654325,-357317.145239461,-358258.7237272378,-358233.55819544476,-2309.745361328125,-285144.8734179983,-358232.92287999537,-358117.29672929406,-286973.0002494194,-358233.5616781039,36.55053866957137,-9.370595755369793
ala-ala,80.0,160.0,,-357307.1635475546,-357313.5354334851,-358254.2103700905,-358226.1489547222,-2306.292236328125,-285145.67336700804,-358244.4452373023,-358128.31178164366,-286973.0002494195,-358218.2654913101,47.13007846336523,5.030247526399613
ala-ala,80.0,180.0,,-357308.92479792115,-357314.48105071037,-358255.41275693517,-358232.85384974175,-2306.549072265625,-285146.8687134996,-358250.69055364456,-358131.0979685347,-286973.0002494195,-358228.31602132594,42.624555238138036,-6.3998726599448625
ala-ala,80.0,20.0,,-357313.27065747796,-357316.6904068551,-358258.06000154576,-358232.0051711528,-2309.341552734375,-285147.1174606413,-358240.0380283906,-358128.93192432815,-286973.00024941954,-358230.21867024037,35.16504838045557,-13.717795652950521
ala-ala,80.0,40.0,,-357310.85135717987,-357316.10472943756,-358257.3165805215,-358229.97811731976,-2307.668701171875,-285146.0497636602,-358238.2316382622,-358123.25516168954,-286973.00024941954,-358227.78068081214,40.12760286209826,-2.647088348949282
ala-ala,80.0,60.0,,-357306.16968518565,-357312.4738185572,-358253.38293374766,-358225.998136851,-2305.125244140625,-285146.1580531891,-358246.7055439163,-358127.845053571,-286973.00024941954,-358219.14205814665,49.15961555984453,3.5371644030348217
ala-ala,80.0,80.0,,-357311.40423102636,-357316.87553874066,-358257.7056878617,-358235.29550013226,-2309.545654296875,-285146.3767376384,-358240.87195406354,-358120.3514920417,-286973.0002494195,-358231.84282497136,36.101416749695936,-10.376168550908645
